,acceleration,SPEED,Frequency
1858,-0.2,33.0,0.0008011136047271385
1859,-0.2,34.0,0.0011846254367773642
1860,-0.2,35.0,0.000820999403426039
1861,-0.2,36.0,0.0012499644896451806
1862,-0.2,37.0,0.0010170165620294878
1863,-0.2,38.0,0.0013721201102241413
1864,-0.2,39.0,0.0012755319451151956
1865,-0.2,40.0,0.0011334905258373342
1866,-0.2,41.0,0.0009289508820772137
1867,-0.2,42.0,0.0012698502883440811
1868,-0.2,43.0,0.0009175875685349848
1869,-0.2,44.0,0.001417573364393057
1870,-0.2,45.0,0.0009971307633305873
1871,-0.2,46.0,0.0012215562057896082
1872,-0.2,47.0,0.0009488366807761143
1873,-0.2,48.0,0.0011903070935484787
1874,-0.2,49.0,0.001019857390415045
1875,-0.2,50.0,0.0009232692253060993
1876,-0.2,51.0,0.0007244112383170933
1877,-0.2,52.0,0.0008778159711371836
1878,-0.2,53.0,0.0007102070963893072
1879,-0.2,54.0,0.0008806567995227408
1880,-0.2,55.0,0.0006164597596659186
1881,-0.2,56.0,0.0008550893440527258
1882,-0.2,57.0,0.000571006505497003
1883,-0.2,58.0,0.0006675946706059487
1884,-0.2,59.0,0.0004943041390869578
1885,-0.2,60.0,0.0005198715945569729
1886,-0.2,61.0,0.00045169171330359934
1887,-0.2,62.0,0.0005369165648703162
1888,-0.2,63.0,0.000360785204965768
1889,-0.2,64.0,0.0004062384591346837
1890,-0.2,65.0,0.00023578875600124998
1891,-0.2,66.0,0.0003806710036646686
1892,-0.2,67.0,0.00028692366694128005
1893,-0.2,68.0,0.0003323769211101957
1894,-0.2,69.0,0.00037214851850799694
1895,-0.2,70.0,0.0002698786966279367
1896,-0.2,71.0,0.00027840118178460837
1897,-0.2,72.0,0.00030112780886906623
1898,-0.2,73.0,0.00023294792761569273
1899,-0.2,74.0,0.00025567455470015056
1900,-0.2,75.0,0.00016760887474787648
1901,-0.2,76.0,0.00022158461407346383
1902,-0.2,77.0,0.00018181301667566263
1903,-0.2,78.0,0.00025567455470015056
1904,-0.2,79.0,0.00021590295730234936
1905,-0.2,80.0,0.0002301070992301355
1906,-0.2,81.0,0.00020738047214567768
1907,-0.2,82.0,0.00022442544245902105
1908,-0.2,83.0,0.00016760887474787648
1909,-0.2,84.0,0.00022726627084457827
1910,-0.2,85.0,0.0001193147921934036
1911,-0.2,86.0,0.00017329053151899095
1912,-0.2,87.0,0.0001704497031334337
1913,-0.2,88.0,0.00019317633021789153
1914,-0.2,89.0,0.00014772307604897587
1915,-0.2,90.0,9.658816510894577e-05
1916,-0.2,91.0,8.806567995227408e-05
1917,-0.2,92.0,9.374733672338853e-05
1918,-0.2,93.0,7.95431947956024e-05
1919,-0.2,94.0,0.0001193147921934036
1920,-0.2,95.0,7.95431947956024e-05
1921,-0.2,96.0,8.238402318115963e-05
1922,-0.2,97.0,7.670236641004517e-05
1923,-0.2,98.0,6.249822448225903e-05
1924,-0.2,99.0,5.681656771114457e-05
1925,-0.2,100.0,3.1249112241129516e-05
1926,-0.2,101.0,2.272662708445783e-05
1927,-0.2,102.0,2.8408283855572283e-05
1928,-0.2,103.0,1.4204141927786142e-05
1929,-0.2,104.0,1.1363313542228914e-05
1930,-0.2,105.0,5.681656771114457e-06
1931,-0.2,106.0,8.522485156671685e-06
1932,-0.2,107.0,5.681656771114457e-06
1933,-0.2,114.0,2.8408283855572286e-06
1934,-0.2,116.0,5.681656771114457e-06
1935,-0.1,1.0,0.002124939632396807
1936,-0.1,2.0,0.0010738331297406325
1937,-0.1,3.0,0.0003039686372546235
1938,-0.1,4.0,0.0007670236641004517
1939,-0.1,5.0,0.0007869094627993523
1940,-0.1,6.0,0.0009516775091616715
1941,-0.1,7.0,0.0006107781028948041
1942,-0.1,8.0,0.0007329337234737649
1943,-0.1,9.0,0.00047157751200249996
1944,-0.1,10.0,0.0006704354989915059
1945,-0.1,11.0,0.0006619130138348342
1946,-0.1,12.0,0.0006761171557626204
1947,-0.1,13.0,0.0004204426010624698
1948,-0.1,14.0,0.0006363455583648192
1949,-0.1,15.0,0.0006704354989915059
1950,-0.1,16.0,0.0009062242549927559
1951,-0.1,17.0,0.000832362716968268
1952,-0.1,18.0,0.0010482656742706173
1953,-0.1,19.0,0.0007897502911849095
1954,-0.1,20.0,0.00104542484588506
1955,-0.1,21.0,0.0008266810601971535
1956,-0.1,22.0,0.001105082241981762
1957,-0.1,23.0,0.0008011136047271385
1958,-0.1,24.0,0.001082355614897304
1959,-0.1,25.0,0.0011363313542228914
1960,-0.1,26.0,0.0011363313542228914
1961,-0.1,27.0,0.001204511235476265
1962,-0.1,28.0,0.001491434902417545
1963,-0.1,29.0,0.0010766739581261895
1964,-0.1,30.0,0.0016760887474787647
1965,-0.1,31.0,0.0014630266185619728
1966,-0.1,32.0,0.0016988153745632227
1967,-0.1,33.0,0.001119286383909548
1968,-0.1,34.0,0.0015397289849720178
1969,-0.1,35.0,0.0014829124172608733
1970,-0.1,36.0,0.001815289338371069
1971,-0.1,37.0,0.0016334763216954064
1972,-0.1,38.0,0.0020226698105167465
1973,-0.1,39.0,0.0015226840146586745
1974,-0.1,40.0,0.0021675520581801652
1975,-0.1,41.0,0.0018124485099855119
1976,-0.1,42.0,0.002028351467287861
1977,-0.1,43.0,0.0014459816482486293
1978,-0.1,44.0,0.002025510638902304
1979,-0.1,45.0,0.0019374449589500298
1980,-0.1,46.0,0.0021334621175534787
1981,-0.1,47.0,0.0017556319422743672
1982,-0.1,48.0,0.001951649100877816
1983,-0.1,49.0,0.0012641686315729666
1984,-0.1,50.0,0.0018124485099855119
1985,-0.1,51.0,0.0013153035425129969
1986,-0.1,52.0,0.0013664384534530268
1987,-0.1,53.0,0.0010596289878128462
1988,-0.1,54.0,0.0013607567966819124
1989,-0.1,55.0,0.001167580466464021
1990,-0.1,56.0,0.0012897360870429816
1991,-0.1,57.0,0.0011476946677651202
1992,-0.1,58.0,0.001215874549018494
1993,-0.1,59.0,0.000795431947956024
1994,-0.1,60.0,0.0007329337234737649
1995,-0.1,61.0,0.0006107781028948041
1996,-0.1,62.0,0.000832362716968268
1997,-0.1,63.0,0.0005028266242436294
1998,-0.1,64.0,0.0007102070963893072
1999,-0.1,65.0,0.0006136189312803613
2000,-0.1,66.0,0.000659072185449277
2001,-0.1,67.0,0.0005369165648703162
2002,-0.1,68.0,0.0006107781028948041
2003,-0.1,69.0,0.0004914633107014005
2004,-0.1,70.0,0.0006988437828470782
2005,-0.1,71.0,0.00045453254168915653
2006,-0.1,72.0,0.0005397573932558734
2007,-0.1,73.0,0.00035226271980909633
2008,-0.1,74.0,0.0005511207067981024
2009,-0.1,75.0,0.0005028266242436294
2010,-0.1,76.0,0.00047441834038805715
2011,-0.1,77.0,0.000397715973978012
2012,-0.1,78.0,0.0004943041390869578
2013,-0.1,79.0,0.0003778301752791114
2014,-0.1,80.0,0.00042328342944802705
2015,-0.1,81.0,0.00039203431720689756
2016,-0.1,82.0,0.00035226271980909633
2017,-0.1,83.0,0.00022158461407346383
2018,-0.1,84.0,0.0003465810630379819
2019,-0.1,85.0,0.00041476094429135536
2020,-0.1,86.0,0.0004914633107014005
2021,-0.1,87.0,0.000397715973978012
2022,-0.1,88.0,0.0003465810630379819
2023,-0.1,89.0,0.0001903355018323343
2024,-0.1,90.0,0.0002301070992301355
2025,-0.1,91.0,0.0001903355018323343
2026,-0.1,92.0,0.00014488224766341865
2027,-0.1,93.0,0.0001903355018323343
2028,-0.1,94.0,0.00015624556120564758
2029,-0.1,95.0,0.00014204141927786143
2030,-0.1,96.0,0.00014772307604897587
2031,-0.1,97.0,0.00015056390443453311
2032,-0.1,98.0,0.00010795147865117468
2033,-0.1,99.0,0.00010511065026561745
2034,-0.1,100.0,9.090650833783131e-05
2035,-0.1,101.0,5.681656771114457e-05
2036,-0.1,102.0,4.2612425783358425e-05
2037,-0.1,103.0,3.97715973978012e-05
2038,-0.1,104.0,1.704497031334337e-05
2039,-0.1,105.0,1.98857986989006e-05
2040,-0.1,106.0,2.8408283855572286e-06
2041,-0.1,107.0,8.522485156671685e-06
2042,-0.1,111.0,2.8408283855572286e-06
2043,-0.1,114.0,2.8408283855572286e-06
2044,0.0,0.0,0.2840402261299395
2045,0.0,1.0,0.0018863100480099998
2046,0.0,2.0,0.0007982727763415812
2047,0.0,3.0,0.0004289650862191415
2048,0.0,4.0,0.0009147467401494276
2049,0.0,5.0,0.0008550893440527258
2050,0.0,6.0,0.0007386153802448794
2051,0.0,7.0,0.000607937274509247
2052,0.0,8.0,0.0006107781028948041
2053,0.0,9.0,0.0005539615351836596
2054,0.0,10.0,0.0004943041390869578
2055,0.0,11.0,0.0006675946706059487
2056,0.0,12.0,0.0006874804693048493
2057,0.0,13.0,0.0004914633107014005
2058,0.0,14.0,0.0005312349080992017
2059,0.0,15.0,0.0007613420073293373
2060,0.0,16.0,0.0008067952614982529
2061,0.0,17.0,0.0007130479247748644
2062,0.0,18.0,0.0008153177466549246
2063,0.0,19.0,0.0008266810601971535
2064,0.0,20.0,0.0009488366807761143
2065,0.0,21.0,0.0010113349052583733
2066,0.0,22.0,0.0009488366807761143
2067,0.0,23.0,0.0006193005880514758
2068,0.0,24.0,0.0009090650833783131
2069,0.0,25.0,0.0008522485156671686
2070,0.0,26.0,0.0009715633078605722
2071,0.0,27.0,0.0009488366807761143
2072,0.0,28.0,0.0011533763245362347
2073,0.0,29.0,0.0010482656742706173
2074,0.0,30.0,0.0012016704070907077
2075,0.0,31.0,0.0013408709979830119
2076,0.0,32.0,0.0014204141927786143
2077,0.0,33.0,0.0009005425982216414
2078,0.0,34.0,0.0014601857901764155
2079,0.0,35.0,0.0012386011761029516
2080,0.0,36.0,0.0012954177438140961
2081,0.0,37.0,0.0012471236612596234
2082,0.0,38.0,0.001369279281838584
2083,0.0,39.0,0.0012528053180307377
2084,0.0,40.0,0.001602227209454277
2085,0.0,41.0,0.0012868952586574246
2086,0.0,42.0,0.0014488224766341865
2087,0.0,43.0,0.0008863384562938553
2088,0.0,44.0,0.0014147325360074998
2089,0.0,45.0,0.0012897360870429816
2090,0.0,46.0,0.0014459816482486293
2091,0.0,47.0,0.0013323485128263401
2092,0.0,48.0,0.001241442004488509
2093,0.0,49.0,0.0010766739581261895
2094,0.0,50.0,0.0012982585721996534
2095,0.0,51.0,0.0011448538393795632
2096,0.0,52.0,0.0009374733672338854
2097,0.0,53.0,0.0007982727763415812
2098,0.0,54.0,0.0010596289878128462
2099,0.0,55.0,0.0010397431891139457
2100,0.0,56.0,0.0010653106445839607
2101,0.0,57.0,0.0007442970370159939
2102,0.0,58.0,0.0008863384562938553
2103,0.0,59.0,0.0008295218885827107
2104,0.0,60.0,0.0006562313570637198
2105,0.0,61.0,0.0005568023635692167
2106,0.0,62.0,0.0006988437828470782
2107,0.0,63.0,0.0003778301752791114
2108,0.0,64.0,0.0007016846112326354
2109,0.0,65.0,0.00044601005653248485
2110,0.0,66.0,0.0007016846112326354
2111,0.0,67.0,0.0003891934888213403
2112,0.0,68.0,0.0004289650862191415
2113,0.0,69.0,0.0005369165648703162
2114,0.0,70.0,0.000607937274509247
2115,0.0,71.0,0.00043180591460469873
2116,0.0,72.0,0.0004488508849180421
2117,0.0,73.0,0.00029260532371239454
2118,0.0,74.0,0.00047441834038805715
2119,0.0,75.0,0.00037498934689355414
2120,0.0,76.0,0.0004488508849180421
2121,0.0,77.0,0.00027840118178460837
2122,0.0,78.0,0.00033521774949575296
2123,0.0,79.0,0.0004886224823158433
2124,0.0,80.0,0.00036362603335132526
2125,0.0,81.0,0.00048009999715917164
2126,0.0,82.0,0.0004176017726769126
2127,0.0,83.0,0.00017329053151899095
2128,0.0,84.0,0.00035226271980909633
2129,0.0,85.0,0.0003408994062668674
2130,0.0,86.0,0.0004403283997613704
2131,0.0,87.0,0.0004062384591346837
2132,0.0,88.0,0.00027840118178460837
2133,0.0,89.0,0.00028692366694128005
2134,0.0,90.0,0.00027271952501349393
2135,0.0,91.0,0.0002386295843868072
2136,0.0,92.0,0.00018465384506121985
2137,0.0,93.0,0.0001590863895912048
2138,0.0,94.0,0.00016476804636231926
2139,0.0,95.0,0.00016192721797676202
2140,0.0,96.0,0.00019317633021789153
2141,0.0,97.0,0.00017897218829010538
2142,0.0,98.0,0.00019601715860344878
2143,0.0,99.0,0.00013635976250674697
2144,0.0,100.0,0.00010226982188006023
2145,0.0,101.0,9.090650833783131e-05
2146,0.0,102.0,0.00010511065026561745
2147,0.0,103.0,6.533905286781625e-05
2148,0.0,104.0,8.522485156671685e-06
2149,0.0,105.0,2.5567455470015058e-05
2150,0.0,106.0,5.681656771114457e-06
2151,0.0,107.0,1.1363313542228914e-05
2152,0.0,108.0,8.522485156671685e-06
2153,0.0,109.0,2.8408283855572286e-06
2154,0.0,111.0,1.704497031334337e-05
2155,0.0,114.0,2.8408283855572286e-06
2156,0.0,115.0,2.8408283855572286e-06
2157,0.1,1.0,0.003383426607198659
2158,0.1,2.0,0.0013067810573563251
2159,0.1,3.0,0.0009261100536916564
2160,0.1,4.0,0.0007869094627993523
2161,0.1,5.0,0.0005937331325814607
2162,0.1,6.0,0.0006988437828470782
2163,0.1,7.0,0.0005170307661714156
2164,0.1,8.0,0.0005681656771114457
2165,0.1,9.0,0.00047157751200249996
2166,0.1,10.0,0.0005170307661714156
2167,0.1,11.0,0.00044601005653248485
2168,0.1,12.0,0.0005482798784125451
2169,0.1,13.0,0.00045453254168915653
2170,0.1,14.0,0.0006136189312803613
2171,0.1,15.0,0.0005454390500269879
2172,0.1,16.0,0.0007158887531604215
2173,0.1,17.0,0.000659072185449277
2174,0.1,18.0,0.0007386153802448794
2175,0.1,19.0,0.0007414562086304366
2176,0.1,20.0,0.0008891792846794126
2177,0.1,21.0,0.0006732763273770632
2178,0.1,22.0,0.0008522485156671686
2179,0.1,23.0,0.0007130479247748644
2180,0.1,24.0,0.0008494076872816113
2181,0.1,25.0,0.0009601999943183433
2182,0.1,26.0,0.0011590579813073492
2183,0.1,27.0,0.0010141757336439305
2184,0.1,28.0,0.001318144370898554
2185,0.1,29.0,0.0011476946677651202
2186,0.1,30.0,0.0012215562057896082
2187,0.1,31.0,0.001068151472969518
2188,0.1,32.0,0.001343711826368569
2189,0.1,33.0,0.0010425840174995028
2190,0.1,34.0,0.0013579159682963551
2191,0.1,35.0,0.00117894378000625
2192,0.1,36.0,0.0014829124172608733
2193,0.1,37.0,0.0011704212948495782
2194,0.1,38.0,0.0015368881565864605
2195,0.1,39.0,0.001392005908923042
2196,0.1,40.0,0.0015738189255987045
2197,0.1,41.0,0.001181784608391807
2198,0.1,42.0,0.001417573364393057
2199,0.1,43.0,0.0010226982188006023
2200,0.1,44.0,0.001454504133405301
2201,0.1,45.0,0.001392005908923042
2202,0.1,46.0,0.0014971165591886595
2203,0.1,47.0,0.0014857532456464305
2204,0.1,48.0,0.0016192721797676202
2205,0.1,49.0,0.00123007869094628
2206,0.1,50.0,0.0014829124172608733
2207,0.1,51.0,0.001105082241981762
2208,0.1,52.0,0.001130649697451777
2209,0.1,53.0,0.000945995852390557
2210,0.1,54.0,0.0012329195193318372
2211,0.1,55.0,0.0010511065026561745
2212,0.1,56.0,0.0011107638987528764
2213,0.1,57.0,0.0010340615323428312
2214,0.1,58.0,0.0010965597568250902
2215,0.1,59.0,0.000869293485980512
2216,0.1,60.0,0.0008891792846794126
2217,0.1,61.0,0.0006647538422203914
2218,0.1,62.0,0.0009261100536916564
2219,0.1,63.0,0.0005908923041959035
2220,0.1,64.0,0.0007840686344137951
2221,0.1,65.0,0.0005482798784125451
2222,0.1,66.0,0.0006647538422203914
2223,0.1,67.0,0.0006249822448225903
2224,0.1,68.0,0.0007300928950882078
2225,0.1,69.0,0.0006278230732081475
2226,0.1,70.0,0.0006874804693048493
2227,0.1,71.0,0.00046589585523138546
2228,0.1,72.0,0.00052271242294253
2229,0.1,73.0,0.0004204426010624698
2230,0.1,74.0,0.0005198715945569729
2231,0.1,75.0,0.00047441834038805715
2232,0.1,76.0,0.0004403283997613704
2233,0.1,77.0,0.000434646742990256
2234,0.1,78.0,0.00045453254168915653
2235,0.1,79.0,0.000497144967472515
2236,0.1,80.0,0.000460214198460271
2237,0.1,81.0,0.0004204426010624698
2238,0.1,82.0,0.00040339763074912643
2239,0.1,83.0,0.0002812420101701656
2240,0.1,84.0,0.0003806710036646686
2241,0.1,85.0,0.00041476094429135536
2242,0.1,86.0,0.0005454390500269879
2243,0.1,87.0,0.0005056674526291866
2244,0.1,88.0,0.0004886224823158433
2245,0.1,89.0,0.0003295360927246385
2246,0.1,90.0,0.00037214851850799694
2247,0.1,91.0,0.00026419703985682225
2248,0.1,92.0,0.0002301070992301355
2249,0.1,93.0,0.0002102213005312349
2250,0.1,94.0,0.0002301070992301355
2251,0.1,95.0,0.00017329053151899095
2252,0.1,96.0,0.00020453964376012046
2253,0.1,97.0,0.0001704497031334337
2254,0.1,98.0,0.00017329053151899095
2255,0.1,99.0,0.00011079230703673191
2256,0.1,100.0,0.00010511065026561745
2257,0.1,101.0,8.238402318115963e-05
2258,0.1,102.0,8.238402318115963e-05
2259,0.1,103.0,7.386153802448793e-05
2260,0.1,104.0,4.829408255447288e-05
2261,0.1,105.0,1.98857986989006e-05
2262,0.1,106.0,1.1363313542228914e-05
2263,0.1,107.0,1.98857986989006e-05
2264,0.1,108.0,1.704497031334337e-05
2265,0.1,109.0,5.681656771114457e-06
2266,0.1,110.0,1.1363313542228914e-05
2267,0.1,111.0,8.522485156671685e-06
2268,0.2,1.0,0.0045822561859038095
2269,0.2,2.0,0.001181784608391807
2270,0.2,3.0,0.0006420272151359337
2271,0.2,4.0,0.0005056674526291866
2272,0.2,5.0,0.00038635266043578306
2273,0.2,6.0,0.00030112780886906623
2274,0.2,7.0,0.0003494218914235391
2275,0.2,8.0,0.0003465810630379819
2276,0.2,9.0,0.0003323769211101957
2277,0.2,10.0,0.0003465810630379819
2278,0.2,11.0,0.000360785204965768
2279,0.2,12.0,0.0004999857958580723
2280,0.2,13.0,0.00035226271980909633
2281,0.2,14.0,0.0003835118320502259
2282,0.2,15.0,0.0005085082810147439
2283,0.2,16.0,0.000596573960967018
2284,0.2,17.0,0.00052271242294253
2285,0.2,18.0,0.0006477088719070481
2286,0.2,19.0,0.0005795289906536746
2287,0.2,20.0,0.0005738473338825601
2288,0.2,21.0,0.0006420272151359337
2289,0.2,22.0,0.0007812278060282379
2290,0.2,23.0,0.0006193005880514758
2291,0.2,24.0,0.0007897502911849095
2292,0.2,25.0,0.0005937331325814607
2293,0.2,26.0,0.0009289508820772137
2294,0.2,27.0,0.0008352035453538252
2295,0.2,28.0,0.0009658816510894577
2296,0.2,29.0,0.0006931621260759638
2297,0.2,30.0,0.000945995852390557
2298,0.2,31.0,0.0010596289878128462
2299,0.2,32.0,0.001130649697451777
2300,0.2,33.0,0.0008408852021249396
2301,0.2,34.0,0.0009914491065594728
2302,0.2,35.0,0.0009545183375472288
2303,0.2,36.0,0.0010596289878128462
2304,0.2,37.0,0.0012329195193318372
2305,0.2,38.0,0.0013010994005852106
2306,0.2,39.0,0.0010511065026561745
2307,0.2,40.0,0.0012499644896451806
2308,0.2,41.0,0.001019857390415045
2309,0.2,42.0,0.0013635976250674696
2310,0.2,43.0,0.0009516775091616715
2311,0.2,44.0,0.0012101928922473794
2312,0.2,45.0,0.0010795147865117467
2313,0.2,46.0,0.0012243970341751654
2314,0.2,47.0,0.0010511065026561745
2315,0.2,48.0,0.0011959887503195932
2316,0.2,49.0,0.0008550893440527258
2317,0.2,50.0,0.0009119059117638703
2318,0.2,51.0,0.000820999403426039
2319,0.2,52.0,0.0009744041362461294
2320,0.2,53.0,0.0006903212976904065
2321,0.2,54.0,0.0008238402318115962
2322,0.2,55.0,0.00075850117894378
2323,0.2,56.0,0.0008550893440527258
2324,0.2,57.0,0.000721570409931536
2325,0.2,58.0,0.0007755461492571234
2326,0.2,59.0,0.0005568023635692167
2327,0.2,60.0,0.0005283940797136445
2328,0.2,61.0,0.0005653248487258885
2329,0.2,62.0,0.0005880514758103463
2330,0.2,63.0,0.000397715973978012
2331,0.2,64.0,0.0004488508849180421
2332,0.2,65.0,0.0004630550268458282
2333,0.2,66.0,0.0004403283997613704
2334,0.2,67.0,0.0003693076901224397
2335,0.2,68.0,0.00039487514559245475
2336,0.2,69.0,0.0003096502940257379
2337,0.2,70.0,0.0004176017726769126
2338,0.2,71.0,0.00030112780886906623
2339,0.2,72.0,0.0003096502940257379
2340,0.2,73.0,0.00023578875600124998
2341,0.2,74.0,0.00027271952501349393
2342,0.2,75.0,0.00025567455470015056
2343,0.2,76.0,0.00023294792761569273
2344,0.2,77.0,0.00024431124115792163
2345,0.2,78.0,0.0002528337263145933
2346,0.2,79.0,0.00017897218829010538
2347,0.2,80.0,0.0002585153830857078
2348,0.2,81.0,0.00023578875600124998
2349,0.2,82.0,0.00021306212891679215
2350,0.2,83.0,0.0001590863895912048
2351,0.2,84.0,0.00022726627084457827
2352,0.2,85.0,0.00019317633021789153
2353,0.2,86.0,0.00022726627084457827
2354,0.2,87.0,0.00018181301667566263
2355,0.2,88.0,0.00017613135990454817
2356,0.2,89.0,0.00014204141927786143
2357,0.2,90.0,0.00015056390443453311
2358,0.2,91.0,9.374733672338853e-05
2359,0.2,92.0,9.9428993494503e-05
2360,0.2,93.0,7.102070963893072e-05
2361,0.2,94.0,9.9428993494503e-05
2362,0.2,95.0,8.522485156671685e-05
2363,0.2,96.0,9.090650833783131e-05
2364,0.2,97.0,0.00010226982188006023
2365,0.2,98.0,7.95431947956024e-05
2366,0.2,99.0,3.97715973978012e-05
2367,0.2,100.0,6.817988125337348e-05
2368,0.2,101.0,4.829408255447288e-05
2369,0.2,102.0,5.681656771114457e-05
2370,0.2,103.0,2.8408283855572283e-05
2371,0.2,104.0,2.8408283855572283e-05
2372,0.2,105.0,1.704497031334337e-05
2373,0.2,106.0,1.98857986989006e-05
2374,0.2,107.0,5.681656771114457e-06
2375,0.2,115.0,2.8408283855572286e-06
2376,0.2,116.0,2.8408283855572286e-06
2377,0.2,117.0,2.8408283855572286e-06
2378,0.3,1.0,0.0013522343115252408
2379,0.3,2.0,0.0006817988125337348
2380,0.3,3.0,0.0002897644953268373
2381,0.3,4.0,0.0004090792875202409
2382,0.3,5.0,0.00019317633021789153
2383,0.3,6.0,0.00033521774949575296
2384,0.3,7.0,0.00022158461407346383
2385,0.3,8.0,0.0003806710036646686
2386,0.3,9.0,0.000298286980483509
2387,0.3,10.0,0.0003806710036646686
2388,0.3,11.0,0.00035794437658021077
2389,0.3,12.0,0.0004176017726769126
2390,0.3,13.0,0.0003181727791824096
2391,0.3,14.0,0.0005425982216414306
2392,0.3,15.0,0.0005141899377858584
2393,0.3,16.0,0.00045453254168915653
2394,0.3,17.0,0.00052271242294253
2395,0.3,18.0,0.0005653248487258885
2396,0.3,19.0,0.0004403283997613704
2397,0.3,20.0,0.0006675946706059487
2398,0.3,21.0,0.0004090792875202409
2399,0.3,22.0,0.0006505497002926053
2400,0.3,23.0,0.0004261242578335843
2401,0.3,24.0,0.0005880514758103463
2402,0.3,25.0,0.0006022556177381325
2403,0.3,26.0,0.0005425982216414306
2404,0.3,27.0,0.0006306639015937047
2405,0.3,28.0,0.0006391863867503764
2406,0.3,29.0,0.0005681656771114457
2407,0.3,30.0,0.0007414562086304366
2408,0.3,31.0,0.000571006505497003
2409,0.3,32.0,0.0007528195221726655
2410,0.3,33.0,0.0004772591687736144
2411,0.3,34.0,0.0007670236641004517
2412,0.3,35.0,0.0006988437828470782
2413,0.3,36.0,0.0008238402318115962
2414,0.3,37.0,0.0005795289906536746
2415,0.3,38.0,0.0007386153802448794
2416,0.3,39.0,0.0005766881622681174
2417,0.3,40.0,0.0006761171557626204
2418,0.3,41.0,0.0007329337234737649
2419,0.3,42.0,0.0006477088719070481
2420,0.3,43.0,0.00048294082554472883
2421,0.3,44.0,0.0007102070963893072
2422,0.3,45.0,0.0005852106474247891
2423,0.3,46.0,0.0007102070963893072
2424,0.3,47.0,0.0005823698190392318
2425,0.3,48.0,0.0006448680435214908
2426,0.3,49.0,0.0004999857958580723
2427,0.3,50.0,0.0005454390500269879
2428,0.3,51.0,0.0005056674526291866
2429,0.3,52.0,0.0005113491094003011
2430,0.3,53.0,0.00030680946564018067
2431,0.3,54.0,0.0005454390500269879
2432,0.3,55.0,0.00040339763074912643
2433,0.3,56.0,0.0004857816539302861
2434,0.3,57.0,0.0004062384591346837
2435,0.3,58.0,0.0003465810630379819
2436,0.3,59.0,0.0002755603533990512
2437,0.3,60.0,0.0002528337263145933
2438,0.3,61.0,0.0002812420101701656
2439,0.3,62.0,0.00027271952501349393
2440,0.3,63.0,0.00021590295730234936
2441,0.3,64.0,0.0002897644953268373
2442,0.3,65.0,0.00018181301667566263
2443,0.3,66.0,0.0003096502940257379
2444,0.3,67.0,0.00019317633021789153
2445,0.3,68.0,0.00023294792761569273
2446,0.3,69.0,0.0001903355018323343
2447,0.3,70.0,0.00016760887474787648
2448,0.3,71.0,0.0001704497031334337
2449,0.3,72.0,0.000198857986989006
2450,0.3,73.0,0.00011647396380784637
2451,0.3,74.0,0.0001903355018323343
2452,0.3,75.0,0.00010795147865117468
2453,0.3,76.0,0.00018465384506121985
2454,0.3,77.0,9.374733672338853e-05
2455,0.3,78.0,0.00013351893412118975
2456,0.3,79.0,0.00010795147865117468
2457,0.3,80.0,8.522485156671685e-05
2458,0.3,81.0,0.00010226982188006023
2459,0.3,82.0,0.00012499644896451806
2460,0.3,83.0,9.374733672338853e-05
2461,0.3,84.0,0.00011363313542228913
2462,0.3,85.0,0.00010511065026561745
2463,0.3,86.0,0.0001193147921934036
2464,0.3,87.0,7.95431947956024e-05
2465,0.3,88.0,0.00010226982188006023
2466,0.3,89.0,8.806567995227408e-05
2467,0.3,90.0,5.681656771114457e-05
2468,0.3,91.0,5.1134910940030115e-05
2469,0.3,92.0,4.545325416891566e-05
2470,0.3,93.0,6.533905286781625e-05
2471,0.3,94.0,6.249822448225903e-05
2472,0.3,95.0,5.681656771114457e-05
2473,0.3,96.0,6.817988125337348e-05
2474,0.3,97.0,4.2612425783358425e-05
2475,0.3,98.0,4.545325416891566e-05
2476,0.3,99.0,4.2612425783358425e-05
2477,0.3,100.0,1.98857986989006e-05
2478,0.3,101.0,2.8408283855572283e-05
2479,0.3,102.0,1.1363313542228914e-05
2480,0.3,103.0,1.1363313542228914e-05
2481,0.3,104.0,1.1363313542228914e-05
2482,0.3,105.0,8.522485156671685e-06
2483,0.3,106.0,2.8408283855572286e-06
2484,0.3,107.0,2.8408283855572286e-06
2485,0.3,110.0,2.8408283855572286e-06
2486,0.3,114.0,2.8408283855572286e-06
2487,0.3,116.0,2.8408283855572286e-06
2488,0.4,1.0,0.0004403283997613704
2489,0.4,2.0,0.001369279281838584
2490,0.4,3.0,0.0003181727791824096
2491,0.4,4.0,0.00044316922814692766
2492,0.4,5.0,0.00033521774949575296
2493,0.4,6.0,0.00028408283855572286
2494,0.4,7.0,0.00028408283855572286
2495,0.4,8.0,0.0004119201159057981
2496,0.4,9.0,0.000360785204965768
2497,0.4,10.0,0.00037214851850799694
2498,0.4,11.0,0.00036362603335132526
2499,0.4,12.0,0.00038635266043578306
2500,0.4,13.0,0.0003494218914235391
2501,0.4,14.0,0.0005653248487258885
2502,0.4,15.0,0.000497144967472515
2503,0.4,16.0,0.0005908923041959035
2504,0.4,17.0,0.0005852106474247891
2505,0.4,18.0,0.000659072185449277
2506,0.4,19.0,0.0006647538422203914
2507,0.4,20.0,0.0007016846112326354
2508,0.4,21.0,0.0006306639015937047
2509,0.4,22.0,0.0007102070963893072
2510,0.4,23.0,0.0005085082810147439
2511,0.4,24.0,0.0008550893440527258
